tx_id,sender_id,receiver_id,amount,transfer_timestamp,withdrawal_timestamp,withdrawal_atm_id
TXN-0000247,ACC_MULE_0159,ACC_MULE_0342,87097.94,2026-07-07T06:19:35,2026-07-07T06:58:00,ATM_PNB_056
TXN-0000248,ACC_NORM_1287,ACC_NORM_1787,10777.07,2026-07-07T06:28:13,,
TXN-0000249,ACC_NORM_2507,ACC_NORM_1082,583.12,2026-07-07T06:36:51,,
TXN-0000250,ACC_NORM_1891,ACC_NORM_0580,16285.31,2026-07-07T06:45:30,,
TXN-0000251,ACC_NORM_1361,ACC_NORM_1380,15297.57,2026-07-07T06:54:08,,
TXN-0000252,ACC_NORM_2224,ACC_NORM_2334,7595.03,2026-07-07T07:02:47,,
TXN-0000253,ACC_NORM_2049,ACC_NORM_0154,8514.05,2026-07-07T07:11:25,,
TXN-0000254,ACC_VIC_0514,ACC_MULE_0562,55645.63,2026-07-07T07:20:03,2026-07-07T08:10:04,ATM_KOTAK_048
TXN-0000255,ACC_NORM_0039,ACC_NORM_0595,7650.69,2026-07-07T07:28:42,,
TXN-0000256,ACC_NORM_1154,ACC_NORM_2435,3916.71,2026-07-07T07:37:20,,
TXN-0000257,ACC_NORM_1753,ACC_NORM_2269,13143.75,2026-07-07T07:45:59,,
TXN-0000258,ACC_NORM_1815,ACC_NORM_0013,6639.73,2026-07-07T07:54:37,,
TXN-0000259,ACC_VIC_0022,ACC_MULE_0050,138245.49,2026-07-07T08:03:15,2026-07-07T08:38:16,ATM_HDFC_170
TXN-0000260,ACC_MULE_0121,ACC_MULE_0375,134018.67,2026-07-07T08:11:54,2026-07-07T08:53:18,ATM_ICICI_019
TXN-0000261,ACC_MULE_0162,ACC_MULE_0396,168739.19,2026-07-07T08:20:32,2026-07-07T09:26:17,ATM_ICICI_019
TXN-0000262,ACC_NORM_1406,ACC_NORM_0617,23563.98,2026-07-07T08:29:11,,
TXN-0000263,ACC_NORM_1406,ACC_NORM_2277,22652.16,2026-07-07T08:37:49,,
TXN-0000264,ACC_NORM_0604,ACC_NORM_1693,17083.45,2026-07-07T08:46:27,,
TXN-0000265,ACC_NORM_0434,ACC_NORM_2890,14862.72,2026-07-07T08:55:06,,
TXN-0000266,ACC_NORM_2313,ACC_NORM_2677,21897.19,2026-07-07T09:03:44,,
TXN-0000267,ACC_NORM_2397,ACC_NORM_1609,15756.66,2026-07-07T09:12:23,,
TXN-0000268,ACC_VIC_0230,ACC_MULE_0478,162683.98,2026-07-07T09:21:01,2026-07-07T09:40:16,ATM_KOTAK_178
TXN-0000269,ACC_NORM_0158,ACC_NORM_1750,15777.31,2026-07-07T09:29:39,,
TXN-0000270,ACC_NORM_0958,ACC_NORM_2562,19269.68,2026-07-07T09:38:18,,
TXN-0000271,ACC_NORM_1217,ACC_NORM_1109,2448.36,2026-07-07T09:46:56,,
TXN-0000272,ACC_VIC_0630,ACC_MULE_0135,172989.69,2026-07-07T09:55:35,2026-07-07T11:01:25,ATM_UBI_016
TXN-0000273,ACC_NORM_0173,ACC_NORM_2242,8157.83,2026-07-07T10:04:13,,
TXN-0000274,ACC_NORM_2030,ACC_NORM_0792,22227.18,2026-07-07T10:12:51,,
TXN-0000275,ACC_VIC_0223,ACC_MULE_0348,84363.9,2026-07-07T10:21:30,2026-07-07T10:45:16,ATM_HDFC_130
TXN-0000276,ACC_NORM_0802,ACC_NORM_1934,16454.29,2026-07-07T10:30:08,,
TXN-0000277,ACC_NORM_0098,ACC_NORM_0650,24641.58,2026-07-07T10:38:47,,
TXN-0000278,ACC_NORM_1940,ACC_NORM_2440,14277.69,2026-07-07T10:47:25,,
TXN-0000279,ACC_VIC_0648,ACC_MULE_0454,187988.98,2026-07-07T10:56:03,2026-07-07T11:26:58,ATM_KOTAK_014
TXN-0000280,ACC_NORM_2212,ACC_NORM_1737,14482.01,2026-07-07T11:04:42,,
TXN-0000281,ACC_NORM_0627,ACC_NORM_1612,21269.85,2026-07-07T11:13:20,,
TXN-0000282,ACC_NORM_2579,ACC_NORM_1851,20904.74,2026-07-07T11:21:59,,
TXN-0000283,ACC_VIC_0520,ACC_MULE_0188,155492.56,2026-07-07T11:30:37,2026-07-07T12:29:33,ATM_BOB_034
TXN-0000284,ACC_VIC_0185,ACC_MULE_0067,112190.52,2026-07-07T11:39:15,2026-07-07T12:13:56,ATM_UBI_030
TXN-0000285,ACC_NORM_0330,ACC_NORM_2948,7305.12,2026-07-07T11:47:54,,
TXN-0000286,ACC_NORM_0894,ACC_NORM_0291,5269.18,2026-07-07T11:56:32,,
TXN-0000287,ACC_NORM_2410,ACC_NORM_0343,11281.64,2026-07-07T12:05:11,,
TXN-0000288,ACC_NORM_1714,ACC_NORM_2802,23657.99,2026-07-07T12:13:49,,
TXN-0000289,ACC_NORM_0067,ACC_NORM_0278,666.58,2026-07-07T12:22:27,,
TXN-0000290,ACC_VIC_0095,ACC_MULE_0505,148772.85,2026-07-07T12:31:06,2026-07-07T13:15:37,ATM_UBI_075
TXN-0000291,ACC_NORM_2857,ACC_NORM_1032,19261.11,2026-07-07T12:39:44,,
TXN-0000292,ACC_VIC_0109,ACC_MULE_0283,226369.84,2026-07-07T12:48:23,2026-07-07T13:10:54,ATM_PNB_052
TXN-0000293,ACC_VIC_0176,ACC_MULE_0572,103085.92,2026-07-07T12:57:01,2026-07-07T13:26:55,ATM_PNB_056
TXN-0000294,ACC_VIC_0649,ACC_MULE_0298,75408.41,2026-07-07T13:05:39,2026-07-07T14:18:44,ATM_HDFC_007
TXN-0000295,ACC_NORM_2143,ACC_NORM_1781,16115.75,2026-07-07T13:14:18,,
TXN-0000296,ACC_NORM_0853,ACC_NORM_1070,21090.27,2026-07-07T13:22:56,,
TXN-0000297,ACC_MULE_0059,ACC_MULE_0188,124985.83,2026-07-07T13:31:35,2026-07-07T14:02:57,ATM_UBI_030
TXN-0000298,ACC_VIC_0853,ACC_MULE_0522,114537.49,2026-07-07T13:40:13,2026-07-07T14:16:14,ATM_SBI_072
TXN-0000299,ACC_NORM_1715,ACC_NORM_2772,20347.83,2026-07-07T13:48:51,,
TXN-0000300,ACC_MULE_0390,ACC_MULE_0090,223975.92,2026-07-07T13:57:30,2026-07-07T14:20:24,ATM_ICICI_004
TXN-0000301,ACC_MULE_0135,ACC_MULE_0164,161273.95,2026-07-07T14:06:08,2026-07-07T14:46:28,ATM_SBI_041
TXN-0000302,ACC_NORM_0627,ACC_NORM_0431,8560.94,2026-07-07T14:14:47,,
TXN-0000303,ACC_MULE_0203,ACC_MULE_0423,52841.27,2026-07-07T14:23:25,2026-07-07T14:50:54,ATM_HDFC_086
TXN-0000304,ACC_NORM_2858,ACC_NORM_2992,3439.43,2026-07-07T14:32:03,,
TXN-0000305,ACC_NORM_1469,ACC_NORM_1106,504.05,2026-07-07T14:40:42,,
TXN-0000306,ACC_MULE_0450,ACC_MULE_0007,61127.57,2026-07-07T14:49:20,,
TXN-0000307,ACC_NORM_2257,ACC_NORM_0266,1732.09,2026-07-07T14:57:59,,
TXN-0000308,ACC_NORM_1461,ACC_NORM_0129,22230.96,2026-07-07T15:06:37,,
TXN-0000309,ACC_NORM_1989,ACC_NORM_0758,19291.68,2026-07-07T15:15:15,,
TXN-0000310,ACC_NORM_1234,ACC_NORM_1947,10967.23,2026-07-07T15:23:54,,
TXN-0000311,ACC_VIC_0745,ACC_MULE_0087,150122.85,2026-07-07T15:32:32,2026-07-07T16:19:53,ATM_AXIS_101
TXN-0000312,ACC_VIC_1445,ACC_MULE_0075,108917.93,2026-07-07T15:41:11,,
TXN-0000313,ACC_NORM_0934,ACC_NORM_1330,2512.46,2026-07-07T15:49:49,,
TXN-0000314,ACC_NORM_0266,ACC_NORM_1125,7589.93,2026-07-07T15:58:27,,
TXN-0000315,ACC_NORM_2324,ACC_NORM_2257,8560.19,2026-07-07T16:07:06,,
TXN-0000316,ACC_VIC_0029,ACC_MULE_0099,124040.36,2026-07-07T16:15:44,2026-07-07T16:36:09,ATM_PNB_160
TXN-0000317,ACC_NORM_0677,ACC_NORM_2799,17478.09,2026-07-07T16:24:23,,
TXN-0000318,ACC_MULE_0155,ACC_MULE_0484,64127.08,2026-07-07T16:33:01,2026-07-07T17:21:34,ATM_PNB_080
TXN-0000319,ACC_NORM_0406,ACC_NORM_1566,23355.16,2026-07-07T16:41:39,,
TXN-0000320,ACC_NORM_1027,ACC_NORM_1004,16842.01,2026-07-07T16:50:18,,
TXN-0000321,ACC_NORM_1919,ACC_NORM_1777,7360.78,2026-07-07T16:58:56,,
TXN-0000322,ACC_NORM_1915,ACC_NORM_0754,11116.71,2026-07-07T17:07:35,,
TXN-0000323,ACC_NORM_2718,ACC_NORM_0299,18361.56,2026-07-07T17:16:13,,
TXN-0000324,ACC_NORM_0661,ACC_NORM_0827,16242.4,2026-07-07T17:24:51,,
TXN-0000325,ACC_VIC_0953,ACC_MULE_0431,249195.06,2026-07-07T17:33:30,2026-07-07T18:29:47,ATM_SBI_141
TXN-0000326,ACC_NORM_1714,ACC_NORM_0173,13925.83,2026-07-07T17:42:08,,
TXN-0000327,ACC_VIC_0054,ACC_MULE_0065,127191.06,2026-07-07T17:50:47,2026-07-07T18:32:45,ATM_PNB_062
TXN-0000328,ACC_NORM_1904,ACC_NORM_1234,22260.54,2026-07-07T17:59:25,,
TXN-0000329,ACC_NORM_0049,ACC_NORM_1021,8658.99,2026-07-07T18:08:03,,
TXN-0000330,ACC_NORM_1981,ACC_NORM_1765,23802.58,2026-07-07T18:16:42,,
TXN-0000331,ACC_NORM_2593,ACC_NORM_2545,24695.21,2026-07-07T18:25:20,,
TXN-0000332,ACC_NORM_2800,ACC_NORM_0972,13878.37,2026-07-07T18:33:59,,
TXN-0000333,ACC_VIC_0895,ACC_MULE_0499,99371.51,2026-07-07T18:42:37,2026-07-07T19:22:20,ATM_HDFC_170
TXN-0000334,ACC_VIC_0845,ACC_MULE_0575,119922.13,2026-07-07T18:51:15,2026-07-07T19:21:02,ATM_ICICI_142
TXN-0000335,ACC_NORM_0605,ACC_NORM_2335,19478.47,2026-07-07T18:59:54,,
TXN-0000336,ACC_NORM_1961,ACC_NORM_1429,16097.16,2026-07-07T19:08:32,,
TXN-0000337,ACC_NORM_1955,ACC_NORM_0005,16217.02,2026-07-07T19:17:11,,
TXN-0000338,ACC_NORM_1971,ACC_NORM_1255,2348.39,2026-07-07T19:25:49,,
TXN-0000339,ACC_MULE_0231,ACC_MULE_0586,67882.92,2026-07-07T19:34:27,2026-07-07T19:59:06,ATM_HDFC_007
TXN-0000340,ACC_NORM_2942,ACC_NORM_0529,22049.68,2026-07-07T19:43:06,,
TXN-0000341,ACC_VIC_0758,ACC_MULE_0300,115056.73,2026-07-07T19:51:44,2026-07-07T20:59:32,ATM_UBI_016
TXN-0000342,ACC_NORM_1649,ACC_NORM_0936,8081.9,2026-07-07T20:00:23,,
TXN-0000343,ACC_NORM_2265,ACC_NORM_0889,6645.54,2026-07-07T20:09:01,,
TXN-0000344,ACC_NORM_1307,ACC_NORM_2517,15839.57,2026-07-07T20:17:39,,
TXN-0000345,ACC_VIC_0132,ACC_MULE_0310,176371.74,2026-07-07T20:26:18,2026-07-07T20:39:51,ATM_SBI_041
TXN-0000346,ACC_NORM_2439,ACC_NORM_2467,8192.04,2026-07-07T20:34:56,,
TXN-0000347,ACC_NORM_1219,ACC_NORM_0737,23437.47,2026-07-07T20:43:35,,
TXN-0000348,ACC_NORM_1362,ACC_NORM_0604,8255.74,2026-07-07T20:52:13,,
TXN-0000349,ACC_MULE_0222,ACC_MULE_0147,136459.76,2026-07-07T21:00:51,2026-07-07T21:40:47,ATM_SBI_110
TXN-0000350,ACC_VIC_1020,ACC_MULE_0488,85847.87,2026-07-07T21:09:30,2026-07-07T21:38:13,ATM_AXIS_101
TXN-0000351,ACC_NORM_2637,ACC_NORM_0105,1368.27,2026-07-07T21:18:08,,
TXN-0000352,ACC_NORM_2545,ACC_NORM_0097,17982.77,2026-07-07T21:26:47,,
TXN-0000353,ACC_NORM_2894,ACC_NORM_2826,24971.03,2026-07-07T21:35:25,,
TXN-0000354,ACC_VIC_0878,ACC_MULE_0013,244119.95,2026-07-07T21:44:03,2026-07-07T22:06:58,ATM_BOB_094
TXN-0000355,ACC_MULE_0482,ACC_MULE_0587,238525.85,2026-07-07T21:52:42,2026-07-07T22:08:57,ATM_KOTAK_178
TXN-0000356,ACC_VIC_0051,ACC_MULE_0224,170117.16,2026-07-07T22:01:20,2026-07-07T22:26:54,ATM_BOB_034
TXN-0000357,ACC_VIC_0262,ACC_MULE_0030,163692.05,2026-07-07T22:09:59,2026-07-07T22:52:00,ATM_UBI_030
TXN-0000358,ACC_VIC_0123,ACC_MULE_0350,144057.69,2026-07-07T22:18:37,2026-07-07T22:38:47,ATM_AXIS_101
TXN-0000359,ACC_NORM_1809,ACC_NORM_1244,16442.68,2026-07-07T22:27:15,,
TXN-0000360,ACC_NORM_2897,ACC_NORM_1749,12565.26,2026-07-07T22:35:54,,
TXN-0000361,ACC_MULE_0486,ACC_MULE_0130,216340.89,2026-07-07T22:44:32,2026-07-07T23:16:16,ATM_BOB_091
TXN-0000362,ACC_NORM_0394,ACC_NORM_1288,2919.82,2026-07-07T22:53:11,,
TXN-0000363,ACC_NORM_2582,ACC_NORM_2198,2761.52,2026-07-07T23:01:49,,
TXN-0000364,ACC_NORM_2724,ACC_NORM_2250,1114.17,2026-07-07T23:10:27,,
TXN-0000365,ACC_NORM_0195,ACC_NORM_2827,21977.29,2026-07-07T23:19:06,,
TXN-0000366,ACC_VIC_0626,ACC_MULE_0394,209464.31,2026-07-07T23:27:44,2026-07-08T00:10:09,ATM_PNB_160
TXN-0000367,ACC_NORM_0718,ACC_NORM_0583,6178.5,2026-07-07T23:36:23,,
TXN-0000368,ACC_NORM_0628,ACC_NORM_2553,23883.48,2026-07-07T23:45:01,,
TXN-0000369,ACC_VIC_0971,ACC_MULE_0533,224066.49,2026-07-07T23:53:39,2026-07-08T00:19:23,ATM_SBI_110
TXN-0000370,ACC_NORM_0011,ACC_NORM_2141,20359.71,2026-07-08T00:02:18,,
TXN-0000371,ACC_NORM_2206,ACC_NORM_1546,8891.09,2026-07-08T00:10:56,,
TXN-0000372,ACC_NORM_1338,ACC_NORM_0367,16600.15,2026-07-08T00:19:35,,
TXN-0000373,ACC_NORM_1501,ACC_NORM_2438,21017.99,2026-07-08T00:28:13,,
TXN-0000374,ACC_NORM_1969,ACC_NORM_2972,7264.76,2026-07-08T00:36:51,,
TXN-0000375,ACC_NORM_0986,ACC_NORM_1980,14532.47,2026-07-08T00:45:30,,
TXN-0000376,ACC_MULE_0475,ACC_MULE_0153,186781.68,2026-07-08T00:54:08,,
TXN-0000377,ACC_NORM_2101,ACC_NORM_2868,22879.3,2026-07-08T01:02:47,,
TXN-0000378,ACC_NORM_0135,ACC_NORM_2612,6341.92,2026-07-08T01:11:25,,
TXN-0000379,ACC_NORM_0573,ACC_NORM_0265,18994.71,2026-07-08T01:20:03,,
TXN-0000380,ACC_NORM_2670,ACC_NORM_1757,20911.24,2026-07-08T01:28:42,,
TXN-0000381,ACC_NORM_1580,ACC_NORM_1619,5527.99,2026-07-08T01:37:20,,
TXN-0000382,ACC_MULE_0073,ACC_MULE_0141,51007.44,2026-07-08T01:45:59,2026-07-08T01:55:50,ATM_UBI_075
TXN-0000383,ACC_VIC_0870,ACC_MULE_0246,239891.63,2026-07-08T01:54:37,2026-07-08T02:17:13,ATM_SBI_011
TXN-0000384,ACC_NORM_1208,ACC_NORM_2813,7566.19,2026-07-08T02:03:15,,
TXN-0000385,ACC_VIC_0364,ACC_MULE_0020,156828.68,2026-07-08T02:11:54,,
TXN-0000386,ACC_VIC_0547,ACC_MULE_0039,248318.2,2026-07-08T02:20:32,2026-07-08T02:45:31,ATM_UBI_016
TXN-0000387,ACC_NORM_2587,ACC_NORM_2482,22398.16,2026-07-08T02:29:11,,
TXN-0000388,ACC_NORM_2291,ACC_NORM_2224,877.17,2026-07-08T02:37:49,,
TXN-0000389,ACC_NORM_1294,ACC_NORM_1808,4192.55,2026-07-08T02:46:27,,
TXN-0000390,ACC_NORM_0955,ACC_NORM_2352,16613.68,2026-07-08T02:55:06,,
TXN-0000391,ACC_VIC_0181,ACC_MULE_0368,100947.17,2026-07-08T03:03:44,2026-07-08T03:50:55,ATM_UBI_027
TXN-0000392,ACC_MULE_0260,ACC_MULE_0447,123874.61,2026-07-08T03:12:23,2026-07-08T03:36:39,ATM_PNB_062
TXN-0000393,ACC_NORM_0252,ACC_NORM_0634,5341.7,2026-07-08T03:21:01,,
TXN-0000394,ACC_NORM_2355,ACC_NORM_1703,11405.61,2026-07-08T03:29:39,,
TXN-0000395,ACC_VIC_0668,ACC_MULE_0205,228245.01,2026-07-08T03:38:18,2026-07-08T03:58:41,ATM_PNB_062
TXN-0000396,ACC_NORM_0583,ACC_NORM_0931,11242.33,2026-07-08T03:46:56,,
TXN-0000397,ACC_NORM_2660,ACC_NORM_1240,5990.88,2026-07-08T03:55:35,,
TXN-0000398,ACC_NORM_0415,ACC_NORM_0137,11822.99,2026-07-08T04:04:13,,
TXN-0000399,ACC_NORM_0022,ACC_NORM_2471,14738.51,2026-07-08T04:12:51,,
TXN-0000400,ACC_VIC_1370,ACC_MULE_0326,123383.79,2026-07-08T04:21:30,2026-07-08T04:48:04,ATM_HDFC_130
TXN-0000401,ACC_NORM_1864,ACC_NORM_1748,21013.94,2026-07-08T04:30:08,,
TXN-0000402,ACC_VIC_0766,ACC_MULE_0356,119303.18,2026-07-08T04:38:47,2026-07-08T04:56:37,ATM_UBI_165
TXN-0000403,ACC_VIC_0238,ACC_MULE_0004,219060.98,2026-07-08T04:47:25,2026-07-08T05:09:11,ATM_UBI_067
TXN-0000404,ACC_NORM_0607,ACC_NORM_0286,11228.5,2026-07-08T04:56:03,,
TXN-0000405,ACC_NORM_2843,ACC_NORM_1653,6860.86,2026-07-08T05:04:42,,
TXN-0000406,ACC_NORM_1203,ACC_NORM_0021,24094.84,2026-07-08T05:13:20,,
TXN-0000407,ACC_MULE_0438,ACC_MULE_0067,201716.56,2026-07-08T05:21:59,,
TXN-0000408,ACC_NORM_1177,ACC_NORM_1610,23193.11,2026-07-08T05:30:37,,
TXN-0000409,ACC_NORM_0103,ACC_NORM_2795,24020.15,2026-07-08T05:39:15,,
TXN-0000410,ACC_NORM_0279,ACC_NORM_0760,18588.42,2026-07-08T05:47:54,,
TXN-0000411,ACC_NORM_2266,ACC_NORM_2421,3833.43,2026-07-08T05:56:32,,
TXN-0000412,ACC_NORM_2866,ACC_NORM_0151,4725.28,2026-07-08T06:05:11,,
TXN-0000413,ACC_VIC_0799,ACC_MULE_0088,249984.76,2026-07-08T06:13:49,2026-07-08T07:05:15,ATM_HDFC_130
TXN-0000414,ACC_NORM_2170,ACC_NORM_0435,19741.85,2026-07-08T06:22:27,,
TXN-0000415,ACC_NORM_2070,ACC_NORM_2163,13275.06,2026-07-08T06:31:06,,
TXN-0000416,ACC_VIC_1052,ACC_MULE_0257,209288.38,2026-07-08T06:39:44,2026-07-08T07:05:44,ATM_HDFC_007
TXN-0000417,ACC_VIC_0777,ACC_MULE_0129,200207.75,2026-07-08T06:48:23,2026-07-08T07:30:06,ATM_SBI_011
TXN-0000418,ACC_VIC_0872,ACC_MULE_0272,75340.94,2026-07-08T06:57:01,2026-07-08T07:35:10,ATM_ICICI_142
TXN-0000419,ACC_NORM_0324,ACC_NORM_1241,6048.41,2026-07-08T07:05:39,,
TXN-0000420,ACC_MULE_0325,ACC_MULE_0550,116591.82,2026-07-08T07:14:18,2026-07-08T07:27:46,ATM_BOB_012
TXN-0000421,ACC_NORM_0947,ACC_NORM_2987,9548.25,2026-07-08T07:22:56,,
TXN-0000422,ACC_VIC_0978,ACC_MULE_0474,80075.76,2026-07-08T07:31:35,2026-07-08T07:52:43,ATM_AXIS_044
TXN-0000423,ACC_NORM_0989,ACC_NORM_2715,20457.44,2026-07-08T07:40:13,,
TXN-0000424,ACC_VIC_0594,ACC_MULE_0359,111917.74,2026-07-08T07:48:51,2026-07-08T08:19:36,ATM_ICICI_013
TXN-0000425,ACC_VIC_0908,ACC_MULE_0036,135944.29,2026-07-08T07:57:30,2026-07-08T08:21:00,ATM_ICICI_112
TXN-0000426,ACC_MULE_0418,ACC_MULE_0492,90469.79,2026-07-08T08:06:08,,
TXN-0000427,ACC_NORM_0802,ACC_NORM_0083,23073.12,2026-07-08T08:14:47,,
TXN-0000428,ACC_VIC_1067,ACC_MULE_0291,125915.73,2026-07-08T08:23:25,,
TXN-0000429,ACC_NORM_1238,ACC_NORM_2208,16200.03,2026-07-08T08:32:03,,
TXN-0000430,ACC_NORM_0215,ACC_NORM_1109,19335.51,2026-07-08T08:40:42,,
TXN-0000431,ACC_NORM_0914,ACC_NORM_1615,818.42,2026-07-08T08:49:20,,
TXN-0000432,ACC_NORM_0244,ACC_NORM_1019,14548.19,2026-07-08T08:57:59,,
TXN-0000433,ACC_VIC_1012,ACC_MULE_0083,123103.73,2026-07-08T09:06:37,2026-07-08T09:30:45,ATM_HDFC_175
TXN-0000434,ACC_VIC_1378,ACC_MULE_0304,89969.15,2026-07-08T09:15:15,2026-07-08T09:25:49,ATM_PNB_052
TXN-0000435,ACC_NORM_0743,ACC_NORM_1677,11583.09,2026-07-08T09:23:54,,
TXN-0000436,ACC_NORM_0825,ACC_NORM_2330,1200.5,2026-07-08T09:32:32,,
TXN-0000437,ACC_NORM_1054,ACC_NORM_2150,21300.44,2026-07-08T09:41:11,,
TXN-0000438,ACC_VIC_1338,ACC_MULE_0188,236434.03,2026-07-08T09:49:49,2026-07-08T10:38:52,ATM_UBI_030
TXN-0000439,ACC_NORM_0721,ACC_NORM_0127,18009.03,2026-07-08T09:58:27,,
TXN-0000440,ACC_NORM_2908,ACC_NORM_0097,4479.93,2026-07-08T10:07:06,,
TXN-0000441,ACC_NORM_2951,ACC_NORM_1514,19587.79,2026-07-08T10:15:44,,
TXN-0000442,ACC_MULE_0005,ACC_MULE_0123,121173.92,2026-07-08T10:24:23,2026-07-08T10:45:12,ATM_UBI_165
TXN-0000443,ACC_NORM_1009,ACC_NORM_2279,7008.05,2026-07-08T10:33:01,,
TXN-0000444,ACC_MULE_0330,ACC_MULE_0545,231551.12,2026-07-08T10:41:39,2026-07-08T11:06:51,ATM_SBI_132
TXN-0000445,ACC_MULE_0490,ACC_MULE_0171,121935.84,2026-07-08T10:50:18,2026-07-08T11:16:19,ATM_UBI_120
TXN-0000446,ACC_NORM_0994,ACC_NORM_1673,24273.58,2026-07-08T10:58:56,,
TXN-0000447,ACC_NORM_2582,ACC_NORM_1152,13430.8,2026-07-08T11:07:35,,
TXN-0000448,ACC_NORM_0716,ACC_NORM_0911,18565.29,2026-07-08T11:16:13,,
TXN-0000449,ACC_VIC_0701,ACC_MULE_0245,240334.91,2026-07-08T11:24:51,2026-07-08T12:00:48,ATM_PNB_056
TXN-0000450,ACC_NORM_2893,ACC_NORM_0148,15792.03,2026-07-08T11:33:30,,
TXN-0000451,ACC_NORM_0277,ACC_NORM_1861,9241.6,2026-07-08T11:42:08,,
TXN-0000452,ACC_VIC_0010,ACC_MULE_0281,139885.71,2026-07-08T11:50:47,2026-07-08T12:14:15,ATM_AXIS_101
TXN-0000453,ACC_VIC_0262,ACC_MULE_0331,204452.47,2026-07-08T11:59:25,2026-07-08T12:33:13,ATM_AXIS_101
TXN-0000454,ACC_NORM_1492,ACC_NORM_1168,15607.75,2026-07-08T12:08:03,,
TXN-0000455,ACC_NORM_2448,ACC_NORM_1367,6790.97,2026-07-08T12:16:42,,
TXN-0000456,ACC_NORM_0601,ACC_NORM_1028,5949.37,2026-07-08T12:25:20,,
TXN-0000457,ACC_NORM_2331,ACC_NORM_2653,23348.16,2026-07-08T12:33:59,,
TXN-0000458,ACC_NORM_0633,ACC_NORM_2399,14125.89,2026-07-08T12:42:37,,
TXN-0000459,ACC_VIC_0099,ACC_MULE_0400,100622.46,2026-07-08T12:51:15,2026-07-08T13:30:54,ATM_BOB_094
TXN-0000460,ACC_VIC_0826,ACC_MULE_0598,62694.35,2026-07-08T12:59:54,2026-07-08T13:26:38,ATM_PNB_056
TXN-0000461,ACC_NORM_1406,ACC_NORM_0320,24954.8,2026-07-08T13:08:32,,
TXN-0000462,ACC_NORM_2494,ACC_NORM_1489,8161.55,2026-07-08T13:17:11,,
TXN-0000463,ACC_NORM_1328,ACC_NORM_2194,10435.04,2026-07-08T13:25:49,,
TXN-0000464,ACC_NORM_2045,ACC_NORM_0819,14614.68,2026-07-08T13:34:27,,
TXN-0000465,ACC_NORM_1130,ACC_NORM_0222,18469.47,2026-07-08T13:43:06,,
TXN-0000466,ACC_VIC_0280,ACC_MULE_0305,136136.63,2026-07-08T13:51:44,2026-07-08T14:10:02,ATM_UBI_016
TXN-0000467,ACC_NORM_1578,ACC_NORM_2100,15258.89,2026-07-08T14:00:23,,
TXN-0000468,ACC_NORM_2675,ACC_NORM_1137,8677.41,2026-07-08T14:09:01,,
TXN-0000469,ACC_MULE_0181,ACC_MULE_0260,243242.02,2026-07-08T14:17:39,2026-07-08T15:18:46,ATM_AXIS_101
TXN-0000470,ACC_NORM_0916,ACC_NORM_1732,11712.05,2026-07-08T14:26:18,,
TXN-0000471,ACC_NORM_2063,ACC_NORM_0539,19301.24,2026-07-08T14:34:56,,
TXN-0000472,ACC_MULE_0471,ACC_MULE_0307,146193.02,2026-07-08T14:43:35,2026-07-08T15:21:57,ATM_AXIS_101
TXN-0000473,ACC_VIC_0019,ACC_MULE_0172,54066.21,2026-07-08T14:52:13,2026-07-08T15:28:11,ATM_ICICI_004
TXN-0000474,ACC_NORM_1232,ACC_NORM_1474,16044.3,2026-07-08T15:00:51,,
TXN-0000475,ACC_NORM_2210,ACC_NORM_0630,1705.27,2026-07-08T15:09:30,,
TXN-0000476,ACC_NORM_2813,ACC_NORM_0945,9657.13,2026-07-08T15:18:08,,
TXN-0000477,ACC_NORM_0546,ACC_NORM_2037,15888.34,2026-07-08T15:26:47,,
TXN-0000478,ACC_NORM_2641,ACC_NORM_1415,23118.72,2026-07-08T15:35:25,,
TXN-0000479,ACC_NORM_1841,ACC_NORM_0517,15277.63,2026-07-08T15:44:03,,
TXN-0000480,ACC_NORM_0534,ACC_NORM_0696,4679.96,2026-07-08T15:52:42,,
TXN-0000481,ACC_NORM_2973,ACC_NORM_1272,2364.76,2026-07-08T16:01:20,,
TXN-0000482,ACC_NORM_1957,ACC_NORM_0498,3099.73,2026-07-08T16:09:59,,
TXN-0000483,ACC_NORM_1817,ACC_NORM_1887,3728.68,2026-07-08T16:18:37,,
TXN-0000484,ACC_NORM_2442,ACC_NORM_2636,6205.57,2026-07-08T16:27:15,,
TXN-0000485,ACC_NORM_0736,ACC_NORM_2931,10998.07,2026-07-08T16:35:54,,
TXN-0000486,ACC_MULE_0238,ACC_MULE_0157,57980.06,2026-07-08T16:44:32,2026-07-08T17:36:27,ATM_HDFC_042
TXN-0000487,ACC_VIC_0930,ACC_MULE_0577,56022.36,2026-07-08T16:53:11,2026-07-08T17:42:20,ATM_SBI_110
TXN-0000488,ACC_VIC_1233,ACC_MULE_0204,65385.2,2026-07-08T17:01:49,2026-07-08T17:22:04,ATM_HDFC_170
TXN-0000489,ACC_MULE_0464,ACC_MULE_0426,152092.59,2026-07-08T17:10:27,2026-07-08T17:36:25,ATM_AXIS_101
TXN-0000490,ACC_NORM_0715,ACC_NORM_2197,4680.33,2026-07-08T17:19:06,,
TXN-0000491,ACC_NORM_1182,ACC_NORM_0132,23401.02,2026-07-08T17:27:44,,
TXN-0000492,ACC_NORM_0469,ACC_NORM_1664,11712.19,2026-07-08T17:36:23,,
